SalesOrderNumber,FiscalYear,FiscalQuarter,SalesTerritoryRegion,ProductCategoryName,ProductSubcategoryName,ProductGroupName,OrderStatus,OrderQuantity,UnitPrice,Profit,SalesAmount,Return
SO43833,2012,1,Canada,Gaming Gear,Ambient Lighting,PC Case Lighting,Shipped,1,64.99,$18.19 ,$64.99 ,FALSE
SO44013,2012,1,China,Gaming Gear,Ambient Lighting,PC Case Lighting,Shipped,1,64.99,$18.19 ,$64.99 ,FALSE
SO44028,2012,1,China,Gaming Gear,Ambient Lighting,PC Case Lighting,Shipped,1,44.99,$19.81 ,$44.99 ,FALSE
SO43707,2012,1,Southwest,Gaming Gear,Ambient Lighting,PC Case Lighting,Shipped,1,74.99,$46.89 ,$74.99 ,FALSE
SO43795,2012,1,Southwest,Gaming Gear,Ambient Lighting,PC Case Lighting,Shipped,1,74.99,$46.89 ,$74.99 ,FALSE
SO43760,2012,1,China,Gaming Gear,Accessories,PC Components Accessories,Shipped,1,109.99,$49.53 ,$109.99 ,FALSE
SO43763,2012,1,China,Gaming Gear,Accessories,PC Components Accessories,Shipped,1,79.99,$28.48 ,$79.99 ,FALSE
SO43806,2012,1,China,Gaming Gear,Accessories,PC Components Accessories,Shipped,1,109.99,$49.53 ,$109.99 ,FALSE
SO44164,2012,1,Southwest,Gaming Gear,Accessories,PC Components Accessories,Shipped,1,79.99,$28.48 ,$79.99 ,FALSE
SO43919,2012,1,Australia,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,49.99,$22.30 ,$49.99 ,FALSE
SO43701,2012,1,China,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$28.04 ,$39.99 ,FALSE
SO43715,2012,1,China,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$2.32 ,$39.99 ,FALSE
SO43817,2012,1,China,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$2.32 ,$39.99 ,FALSE
SO43945,2012,1,China,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$2.32 ,$39.99 ,FALSE
SO43993,2012,1,China,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$3.60 ,$39.99 ,FALSE
SO44040,2012,1,China,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$2.32 ,$39.99 ,FALSE
SO44180,2012,1,China,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$2.32 ,$39.99 ,FALSE
SO43787,2012,1,Germany,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,49.99,$22.30 ,$49.99 ,FALSE
SO43749,2012,1,Northwest,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,49.99,$22.30 ,$49.99 ,FALSE
SO44009,2012,1,Northwest,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,49.99,$22.30 ,$49.99 ,FALSE
SO44062,2012,1,Northwest,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$3.01 ,$39.99 ,FALSE
SO44260,2012,1,Northwest,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,49.99,$22.30 ,$49.99 ,FALSE
SO43949,2012,1,Southwest,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$3.60 ,$39.99 ,FALSE
SO44001,2012,1,Southwest,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$3.01 ,$39.99 ,FALSE
SO44234,2012,1,Southwest,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,49.99,$22.30 ,$49.99 ,FALSE
SO44139,2012,1,United Kingdom,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$2.32 ,$39.99 ,FALSE
SO44206,2012,1,United Kingdom,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$3.01 ,$39.99 ,FALSE
SO44249,2012,1,United Kingdom,Gaming Gear,Accessories,PC Components Replacement Parts,Shipped,1,39.99,$28.04 ,$39.99 ,FALSE
SO44213,2012,1,China,PC Components,Storage,Pcie Gen SSDS,Shipped,1,184.99,$129.97 ,$184.99 ,FALSE
SO44066,2012,1,Southwest,PC Components,Storage,Pcie Gen SSDS,Shipped,1,184.99,$129.97 ,$184.99 ,FALSE
SO43785,2012,1,Australia,PC Components,Memory,Performance LED Memory,Shipped,1,190.99,$103.70 ,$190.99 ,FALSE
SO43717,2012,1,China,PC Components,Memory,Performance LED Memory,Shipped,1,190.99,$103.70 ,$190.99 ,FALSE
SO43764,2012,1,China,PC Components,Memory,Performance LED Memory,Shipped,1,85.99,$23.43 ,$85.99 ,FALSE
SO44041,2012,1,China,PC Components,Memory,Performance LED Memory,Shipped,1,85.99,$23.43 ,$85.99 ,FALSE
SO44222,2012,1,China,PC Components,Memory,Performance LED Memory,Shipped,1,190.99,$103.70 ,$190.99 ,FALSE
SO44232,2012,1,China,PC Components,Memory,Performance LED Memory,Shipped,1,85.99,$8.55 ,$85.99 ,FALSE
SO44275,2012,1,China,PC Components,Memory,Performance LED Memory,Shipped,1,85.99,$23.43 ,$85.99 ,FALSE
SO44047,2012,1,Southwest,PC Components,Memory,Performance LED Memory,Shipped,1,190.99,$103.70 ,$190.99 ,FALSE
SO44208,2012,1,Southwest,PC Components,Memory,Performance LED Memory,Shipped,1,190.99,$103.70 ,$190.99 ,FALSE
SO43800,2012,1,Canada,PC Components,Memory,Performance Memory,Shipped,1,399.99,$245.66 ,$399.99 ,FALSE
SO44034,2012,1,China,PC Components,Memory,Performance Memory,Shipped,1,399.99,$245.66 ,$399.99 ,FALSE
SO44073,2012,1,China,PC Components,Memory,Performance Memory,Shipped,1,399.99,$245.66 ,$399.99 ,FALSE
SO44190,2012,1,China,PC Components,Memory,Performance Memory,Shipped,1,70.99,$49.85 ,$70.99 ,FALSE
SO43815,2012,1,China,PC Components,Power Supply Units,Premium Efficiency & Electrical Performance PSU,Shipped,1,184.99,$14.12 ,$184.99 ,FALSE
SO44267,2012,1,Germany,PC Components,Power Supply Units,Premium Efficiency & Electrical Performance PSU,Shipped,1,184.99,$14.12 ,$184.99 ,FALSE
SO44032,2012,1,United Kingdom,PC Components,Power Supply Units,Premium Efficiency & Electrical Performance PSU,Shipped,1,184.99,$14.12 ,$184.99 ,FALSE
SO44141,2012,1,Germany,PC Components,Custom Cooling,Pump Reservoir Collant,Shipped,1,154.99,$104.60 ,$154.99 ,FALSE
SO43822,2012,1,Southwest,PC Components,Custom Cooling,Pump Reservoir Collant,Shipped,1,154.99,$104.60 ,$154.99 ,FALSE
SO43950,2012,1,Southwest,PC Components,Custom Cooling,Pump Reservoir Collant,Shipped,1,154.99,$104.60 ,$154.99 ,FALSE
SO44250,2012,1,Southwest,PC Components,Custom Cooling,Pump Reservoir Collant,Shipped,1,154.99,$104.60 ,$154.99 ,FALSE
SO44199,2012,1,China,PC Components,Fans,PWM Control Fans,Shipped,1,99.99,$46.12 ,$99.99 ,FALSE
SO44236,2012,1,Northwest,PC Components,Fans,PWM Control Fans,Shipped,1,99.99,$46.12 ,$99.99 ,FALSE
SO43988,2012,1,United Kingdom,PC Components,Fans,PWM Control Fans,Shipped,1,99.99,$46.12 ,$99.99 ,FALSE
SO44177,2012,1,United Kingdom,PC Components,Fans,PWM Control Fans,Shipped,1,99.99,$46.12 ,$99.99 ,FALSE
SO43698,2012,1,Australia,PC Components,Custom Cooling,Radiators and Accessories,Shipped,1,59.99,$21.73 ,$59.99 ,FALSE
SO43840,2012,1,Australia,PC Components,Custom Cooling,Radiators and Accessories,Shipped,1,59.99,$21.73 ,$59.99 ,FALSE
SO44218,2012,1,Canada,PC Components,Custom Cooling,Radiators and Accessories,Shipped,1,64.99,$50.28 ,$64.99 ,FALSE
SO43765,2012,1,China,PC Components,Custom Cooling,Radiators and Accessories,Shipped,1,64.99,$50.28 ,$64.99 ,FALSE
SO44184,2012,1,China,PC Components,Custom Cooling,Radiators and Accessories,Shipped,1,74.99,$11.63 ,$74.99 ,FALSE
SO44219,2012,1,Southwest,PC Components,Custom Cooling,Radiators and Accessories,Shipped,1,59.99,$21.73 ,$59.99 ,FALSE
SO43972,2012,1,Canada,PC Components,Power Supply Units,Reliable Continuous Power Delivery PSU,Shipped,1,84.9,$75.86 ,$84.90 ,FALSE
SO44161,2012,1,United Kingdom,PC Components,Power Supply Units,Reliable Continuous Power Delivery PSU,Shipped,1,84.9,$75.86 ,$84.90 ,FALSE
SO44227,2012,1,Australia,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,139.99,$56.38 ,$139.99 ,FALSE
SO44023,2012,1,Canada,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,159.99,$154.75 ,$159.99 ,FALSE
SO43703,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,229.99,$175.74 ,$229.99 ,FALSE
SO43736,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,89.99,$9.29 ,$89.99 ,FALSE
SO43778,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,139.99,$56.38 ,$139.99 ,FALSE
SO43926,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,89.99,$9.29 ,$89.99 ,FALSE
SO43932,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,159.99,$154.75 ,$159.99 ,FALSE
SO43947,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,229.99,$175.74 ,$229.99 ,FALSE
SO43960,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,89.99,$9.29 ,$89.99 ,FALSE
SO44052,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,119.99,$90.10 ,$119.99 ,FALSE
SO44146,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,89.99,$9.29 ,$89.99 ,FALSE
SO44185,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,159.99,$154.75 ,$159.99 ,FALSE
SO44196,2012,1,China,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,179.99,$71.33 ,$179.99 ,FALSE
SO44258,2012,1,Germany,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,199.99,$158.85 ,$199.99 ,FALSE
SO44154,2012,1,Northwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Backordered,1,199.99,$124.91 ,$199.99 ,FALSE
SO44160,2012,1,Northwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,229.99,$175.74 ,$229.99 ,FALSE
SO43728,2012,1,Southwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Backordered,1,229.99,$175.74 ,$229.99 ,FALSE
SO43747,2012,1,Southwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,199.99,$124.91 ,$199.99 ,FALSE
SO43994,2012,1,Southwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,119.99,$90.10 ,$119.99 ,FALSE
SO44000,2012,1,Southwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,179.99,$71.33 ,$179.99 ,FALSE
SO44163,2012,1,Southwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,119.99,$90.10 ,$119.99 ,FALSE
SO44241,2012,1,Southwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,119.99,$90.10 ,$119.99 ,FALSE
SO44274,2012,1,Southwest,Gaming Gear,Keyboards,RGB Mechanical Gaming Keyboards,Shipped,1,99.99,$77.41 ,$99.99 ,FALSE
SO43813,2012,1,Australia,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$13.69 ,$59.99 ,FALSE
SO43797,2012,1,China,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO43798,2012,1,China,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO43825,2012,1,China,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO44007,2012,1,China,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO44162,2012,1,Southwest,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO44171,2012,1,Southwest,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$13.69 ,$59.99 ,FALSE
SO43823,2012,1,United Kingdom,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$13.69 ,$59.99 ,FALSE
SO44016,2012,1,United Kingdom,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO44268,2012,1,United Kingdom,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO44270,2012,1,United Kingdom,Gaming Gear,Mousepads,RGB Mouse Pads,Shipped,1,59.99,$53.66 ,$59.99 ,FALSE
SO43704,2012,1,China,Gaming Gear,Ambient Lighting,Room Lighting,Shipped,1,59.99,$57.50 ,$59.99 ,FALSE
SO43952,2012,1,China,Gaming Gear,Ambient Lighting,Room Lighting,Shipped,1,39.99,$34.75 ,$39.99 ,FALSE
SO44037,2012,1,China,Gaming Gear,Ambient Lighting,Room Lighting,Shipped,1,39.99,$34.75 ,$39.99 ,FALSE
SO44195,2012,1,China,Gaming Gear,Ambient Lighting,Room Lighting,Shipped,1,119.99,$7.55 ,$119.99 ,FALSE
SO44278,2012,1,China,Gaming Gear,Ambient Lighting,Room Lighting,Shipped,1,39.99,$34.75 ,$39.99 ,FALSE
SO44014,2012,1,Southwest,Gaming Gear,Ambient Lighting,Room Lighting,Shipped,1,39.99,$34.75 ,$39.99 ,FALSE
SO44207,2012,1,Southwest,Gaming Gear,Ambient Lighting,Room Lighting,Shipped,1,119.99,$7.55 ,$119.99 ,FALSE
SO44239,2012,1,Australia,PC Components,Storage,SATA SSDS,Shipped,1,169.99,$114.69 ,$169.99 ,FALSE
SO44027,2012,1,Canada,PC Components,Storage,SATA SSDS,Shipped,1,74.99,$3.10 ,$74.99 ,FALSE
SO43716,2012,1,China,PC Components,Storage,SATA SSDS,Shipped,1,169.99,$114.69 ,$169.99 ,FALSE
SO43770,2012,1,Northwest,PC Components,Storage,SATA SSDS,Shipped,1,169.99,$114.69 ,$169.99 ,FALSE
SO43821,2012,1,Southwest,PC Components,Storage,SATA SSDS,Shipped,1,74.99,$3.10 ,$74.99 ,FALSE
SO44143,2012,1,Southwest,PC Components,Storage,SATA SSDS,Shipped,1,169.99,$114.69 ,$169.99 ,FALSE
SO43739,2012,1,United Kingdom,PC Components,Storage,SATA SSDS,Shipped,1,74.99,$3.10 ,$74.99 ,FALSE
SO44063,2012,1,United Kingdom,PC Components,Storage,SATA SSDS,Shipped,1,169.99,$114.69 ,$169.99 ,FALSE
SO44033,2012,1,China,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,79.99,$7.73 ,$79.99 ,FALSE
SO44060,2012,1,China,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,169.99,$115.36 ,$169.99 ,FALSE
SO44187,2012,1,China,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,169.99,$115.36 ,$169.99 ,FALSE
SO44240,2012,1,Germany,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,169.99,$115.36 ,$169.99 ,FALSE
SO43733,2012,1,Northwest,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,169.99,$115.36 ,$169.99 ,FALSE
SO43790,2012,1,Northwest,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,79.99,$7.73 ,$79.99 ,FALSE
SO44018,2012,1,Northwest,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,169.99,$115.36 ,$169.99 ,FALSE
SO43976,2012,1,Southwest,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,169.99,$115.36 ,$169.99 ,FALSE
SO43804,2012,1,United Kingdom,PC Components,CPU Coolers,Single Radiator Liquid Coolers,Shipped,1,169.99,$115.36 ,$169.99 ,FALSE
SO44043,2012,1,United Kingdom,PC Components,Cases,Small Form Factor Cases,Shipped,1,159.99,$37.91 ,$159.99 ,FALSE
SO44140,2012,1,Australia,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,99.99,$99.56 ,$99.99 ,FALSE
SO43981,2012,1,China,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,119.99,$12.44 ,$119.99 ,FALSE
SO43982,2012,1,China,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,249.99,$27.64 ,$249.99 ,FALSE
SO44145,2012,1,China,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,119.99,$12.44 ,$119.99 ,FALSE
SO43931,2012,1,Germany,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,99.99,$99.56 ,$99.99 ,FALSE
SO44054,2012,1,Germany,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,119.99,$12.44 ,$119.99 ,FALSE
SO44179,2012,1,Northwest,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,99.99,$99.56 ,$99.99 ,FALSE
SO43762,2012,1,Southwest,PC Components,Cases,Software Control and Monitoring Cases,Shipped,1,119.99,$12.44 ,$119.99 ,FALSE
SO43807,2012,1,Australia,Gaming Gear,Keyboards,Standard Gaming Keyboards,Shipped,1,99.99,$12.98 ,$99.99 ,FALSE
SO44064,2012,1,Canada,Gaming Gear,Keyboards,Standard Gaming Keyboards,Shipped,1,49.99,$36.40 ,$49.99 ,FALSE
SO44059,2012,1,China,Gaming Gear,Keyboards,Standard Gaming Keyboards,Shipped,1,99.99,$12.98 ,$99.99 ,FALSE
SO43828,2012,1,Northwest,Gaming Gear,Keyboards,Standard Gaming Keyboards,Shipped,1,49.99,$36.40 ,$49.99 ,FALSE
SO43973,2012,1,Southwest,Gaming Gear,Keyboards,Standard Gaming Keyboards,Shipped,1,49.99,$36.40 ,$49.99 ,FALSE
SO43788,2012,1,United Kingdom,Gaming Gear,Keyboards,Standard Gaming Keyboards,Shipped,1,99.99,$12.98 ,$99.99 ,FALSE
SO44225,2012,1,United Kingdom,Gaming Gear,Keyboards,Standard Gaming Keyboards,Shipped,1,49.99,$36.40 ,$49.99 ,FALSE
SO43738,2012,1,Australia,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,39.99,$30.10 ,$39.99 ,FALSE
SO44039,2012,1,Australia,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,69.99,$42.95 ,$69.99 ,FALSE
SO44246,2012,1,Australia,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,69.99,$42.95 ,$69.99 ,FALSE
SO43731,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,49.99,$3.56 ,$49.99 ,FALSE
SO43732,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,49.99,$3.49 ,$49.99 ,FALSE
SO43773,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,69.99,$38.88 ,$69.99 ,FALSE
SO43781,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,99.99,$37.21 ,$99.99 ,FALSE
SO43830,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,49.99,$3.56 ,$49.99 ,FALSE
SO43921,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,99.99,$37.21 ,$99.99 ,FALSE
SO44012,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,49.99,$3.49 ,$49.99 ,FALSE
SO44209,2012,1,China,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,69.99,$38.88 ,$69.99 ,FALSE
SO43711,2012,1,Northwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Backordered,1,79.99,$34.45 ,$79.99 ,FALSE
SO43839,2012,1,Northwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,79.99,$34.45 ,$79.99 ,FALSE
SO43999,2012,1,Northwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,79.99,$34.45 ,$79.99 ,FALSE
SO44061,2012,1,Northwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,39.99,$30.10 ,$39.99 ,FALSE
SO43730,2012,1,Southwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,49.99,$3.56 ,$49.99 ,FALSE
SO43923,2012,1,Southwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,39.99,$30.10 ,$39.99 ,FALSE
SO43986,2012,1,Southwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,69.99,$38.88 ,$69.99 ,FALSE
SO44183,2012,1,Southwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,39.99,$30.10 ,$39.99 ,FALSE
SO44186,2012,1,Southwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,49.99,$3.49 ,$49.99 ,FALSE
SO44224,2012,1,Southwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,39.99,$30.10 ,$39.99 ,FALSE
SO44269,2012,1,Southwest,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,39.99,$30.10 ,$39.99 ,FALSE
SO44134,2012,1,United Kingdom,Gaming Gear,Headsets,Stereo 3.5MM Gaming Headsets,Shipped,1,49.99,$3.49 ,$49.99 ,FALSE
SO43802,2012,1,Australia,Streaming Gear,Stream Deck,Stream Deck,Shipped,1,79.99,$2.24 ,$79.99 ,FALSE
SO44151,2012,1,China,Streaming Gear,Stream Deck,Stream Deck,Shipped,1,149.99,$92.19 ,$149.99 ,FALSE
SO44221,2012,1,China,Streaming Gear,Stream Deck,Stream Deck,Shipped,1,149.99,$92.19 ,$149.99 ,FALSE
SO44189,2012,1,United Kingdom,Streaming Gear,Stream Deck,Stream Deck,Shipped,1,79.99,$2.24 ,$79.99 ,FALSE
SO43772,2012,1,China,Streaming Gear,Stream Lighting,Stream Lighting,Shipped,1,129.99,$29.30 ,$129.99 ,FALSE
SO43938,2012,1,China,Streaming Gear,Stream Lighting,Stream Lighting,Backordered,1,199.99,$72.40 ,$199.99 ,FALSE
SO43980,2012,1,China,Streaming Gear,Stream Lighting,Stream Lighting,Shipped,1,199.99,$72.40 ,$199.99 ,FALSE
SO44157,2012,1,China,Streaming Gear,Stream Lighting,Stream Lighting,Shipped,1,129.99,$29.30 ,$129.99 ,FALSE
SO44174,2012,1,China,Streaming Gear,Stream Lighting,Stream Lighting,Shipped,1,199.99,$82.00 ,$199.99 ,FALSE
SO43759,2012,1,Germany,Streaming Gear,Stream Lighting,Stream Lighting,Shipped,1,129.99,$29.30 ,$129.99 ,FALSE
SO43814,2012,1,Northwest,Streaming Gear,Stream Lighting,Stream Lighting,Shipped,1,199.99,$72.40 ,$199.99 ,FALSE
SO44211,2012,1,Southwest,Streaming Gear,Stream Lighting,Stream Lighting,Shipped,1,199.99,$82.00 ,$199.99 ,FALSE
SO43946,2012,1,China,PC Components,Cases,Super Tower and Full Size Tower Cases,Shipped,1,189.99,$159.99 ,$189.99 ,FALSE
SO43935,2012,1,United Kingdom,PC Components,Cases,Super Tower and Full Size Tower Cases,Shipped,1,159.99,$148.21 ,$159.99 ,FALSE
SO43974,2012,1,United Kingdom,PC Components,Cases,Super Tower and Full Size Tower Cases,Shipped,1,189.99,$159.99 ,$189.99 ,FALSE
SO44152,2012,1,United Kingdom,PC Components,Cases,Super Tower and Full Size Tower Cases,Shipped,1,159.99,$148.21 ,$159.99 ,FALSE
SO43991,2012,1,China,PC Components,Thunderbolt Docks,Thunderbolt Docks,Shipped,1,349.99,$86.11 ,$349.99 ,FALSE
SO43824,2012,1,Northwest,PC Components,Thunderbolt Docks,Thunderbolt Docks,Shipped,1,259.99,$114.81 ,$259.99 ,FALSE
SO44261,2012,1,Canada,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,159.99,$117.49 ,$159.99 ,FALSE
SO43766,2012,1,China,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,159.99,$117.49 ,$159.99 ,FALSE
SO44265,2012,1,China,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,159.99,$117.49 ,$159.99 ,FALSE
SO43706,2012,1,Southwest,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,189.99,$20.97 ,$189.99 ,FALSE
SO43812,2012,1,Southwest,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,189.99,$20.97 ,$189.99 ,FALSE
SO43801,2012,1,United Kingdom,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,159.99,$117.49 ,$159.99 ,FALSE
SO43709,2012,1,China,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO43724,2012,1,China,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO43782,2012,1,China,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO44025,2012,1,China,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO44277,2012,1,China,PC Components,Storage,USB Drives,Shipped,1,184.99,$106.67 ,$184.99 ,FALSE
SO43957,2012,1,Southwest,PC Components,Storage,USB Drives,Shipped,1,119.99,$119.91 ,$119.99 ,FALSE
SO43961,2012,1,Southwest,PC Components,Storage,USB Drives,Shipped,1,184.99,$106.67 ,$184.99 ,FALSE
SO43742,2012,1,United Kingdom,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO43756,2012,1,United Kingdom,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO44262,2012,1,United Kingdom,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO43767,2012,1,China,Gaming Gear,Headsets,USB Gaming Headsets,Shipped,1,129.99,$125.88 ,$129.99 ,FALSE
SO43774,2012,1,China,Gaming Gear,Headsets,USB Gaming Headsets,Shipped,1,79.99,$59.51 ,$79.99 ,FALSE
SO44003,2012,1,Germany,Gaming Gear,Headsets,USB Gaming Headsets,Shipped,1,129.99,$125.88 ,$129.99 ,FALSE
SO44030,2012,1,Australia,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO43740,2012,1,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO43794,2012,1,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44058,2012,1,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2449.99,$760.68 ,"$2,449.99 ",FALSE
